StockCode,Description,TotalRevenue,TotalQuantity,TransactionCount,RevenueContribution,CumulativeRevenueShare,ABC_Class
21788,KIDS RAIN MAC BLUE,2559.0299999999997,3213,174,0.00014728396133434932,0.8491367575963085,B
23395,BELLE JARDINIERE CUSHION COVER,2555.73,683,175,0.000147094031137203,0.8492838516274457,B
21499,BLUE SPOTS  WRAP,2555.0,6350,196,0.00014705201627541003,0.8494309036437211,B
22519,CHILDS GARDEN BRUSH PINK,2554.98,1320,203,0.0001470508651833061,0.8495779545089044,B
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,2554.08,526,228,0.00014699906603862984,0.849724953574943,B
21742,LARGE ROUND WICKER PLATTER ,2552.55,429,189,0.0001469110074926802,0.8498718645824357,B
21240,BLUE  SPOTTY CUP,2542.23,3123,298,0.00014631704396705895,0.8500181816264027,B
22905,CALENDAR IN SEASON DESIGN,2541.6400000000003,935,143,0.00014628308674999343,0.8501644647131528,B
37340,MULTICOLOUR SPRING FLOWER MUG,2539.31,13083,95,0.00014614898451988705,0.8503106136976727,B
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2538.43,2120,140,0.0001460983364673147,0.85045671203414,B
22349,"DOG BOWL , CHASING BALL DESIGN",2537.13,695,118,0.0001460235154805601,0.8506027355496205,B
21980,PACK OF 12 RED RETROSPOT TISSUES ,2533.77,8425,345,0.00014583013200710203,0.8507485656816276,B
22762,CUPBOARD 3 DRAWER MA CAMPAGNE,2531.75,177,107,0.0001457138717046064,0.8508942795533322,B
20985,HEART CALCULATOR,2531.53,2131,216,0.0001457012096914633,0.8510399807630237,B
23266,SET OF 3 WOODEN STOCKING DECORATION,2529.64,1964,274,0.00014559243148764314,0.8511855731945113,B
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,2526.02,778,211,0.00014538408381683415,0.8513309572783281,B
22208,WOOD STAMP SET THANK YOU,2525.87,2082,311,0.00014537545062605475,0.8514763327289542,B
82600,N0 SINGING METAL SIGN,2523.78,1197,35,0.00014525516150119545,0.8516215878904554,B
22132,RED LOVE HEART SHAPE CUP,2521.88,3044,238,0.0001451458077513233,0.8517667336982067,B
22415,WHITE TISSUE REAM,2520.15,317,204,0.00014504623828433448,0.851911779936491,B
84012,MAGIC SHEEP WOOL GROWING FROM PAPER,2516.75,1781,155,0.00014485055262666857,0.8520566304891177,B
22518,CHILDS GARDEN BRUSH BLUE,2515.38,1304,201,0.00014477170281755025,0.8522014021919353,B
22930,BAKING MOULD HEART MILK CHOCOLATE,2513.12,1040,145,0.0001446416294098076,0.8523460438213452,B
22179,SET 10 NIGHT OWL LIGHTS,2510.34,388,101,0.00014448162760736315,0.8524905254489525,B
21688,SILVER PLATE CANDLE BOWL SMALL,2507.5000000000005,850,108,0.00014431817252860693,0.8526348436214811,B
22974,CHILDRENS DOLLY GIRL MUG,2502.54,1550,163,0.00014403270168683545,0.852778876323168,B
23333,IVORY WICKER HEART MEDIUM,2498.65,2009,216,0.0001438088142726236,0.8529226851374406,B
84944,SET OF 6 KASHMIR FOLKART BAUBLES,2493.75,911,149,0.00014352679670716389,0.8530662119341478,B
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2493.3,1208,128,0.00014350089713482576,0.8532097128312826,B
22152,PLACE SETTING WHITE STAR,2493.11,6129,219,0.00014348996175983855,0.8533532027930424,B
21327,SKULLS WRITING SET ,2492.4,1512,333,0.0001434490979901495,0.8534966518910325,B
84519A,TOMATO CHARLIE+LOLA COASTER SET,2488.8900000000003,1139,158,0.00014324708132591206,0.8536398989723585,B
84849D,HOT BATHS SOAP HOLDER,2484.78,1518,227,0.00014301053189855707,0.8537829095042571,B
21923,RED/CREAM STRIPE FRINGE HAMMOCK,2483.75,325,108,0.00014295125065520535,0.8539258607549123,B
22200,FRYING PAN PINK POLKADOT ,2483.0,600,120,0.00014290808470130846,0.8540687688396136,B
84968C,S/16 VINTAGE PISTACHIO CUTLERY,2482.0499999999997,215,30,0.00014285340782637236,0.85421162224744,B
22365,DOOR MAT RESPECTABLE HOUSE,2479.86,358,104,0.00014272736324099348,0.8543543496106809,B
21239,PINK  POLKADOT CUP,2477.52,3090,255,0.00014259268546483515,0.8544969422961457,B
22927,GREEN GIANT GARDEN THERMOMETER,2474.6,428,140,0.00014242462601766326,0.8546393669221634,B
22664,TOY TIDY DOLLY GIRL DESIGN,2474.38,1304,178,0.00014241196400452017,0.8547817788861679,B
22028,PENNY FARTHING BIRTHDAY CARD,2474.29,6083,365,0.00014240678409005255,0.854924185670258,B
85035C,ROSE 3 WICK MORRIS BOX CANDLE,2470.82,1302,168,0.00014220706961002295,0.855066392739868,B
21486,PINK HEART DOTS HOT WATER BOTTLE,2466.87,841,168,0.0001419797289194993,0.8552083724687874,B
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,2463.6000000000004,856,94,0.0001417915253605089,0.855350163994148,B
21171,BATHROOM METAL SIGN ,2461.2999999999997,1810,226,0.00014165914976855837,0.8554918231439166,B
22576,SWALLOW WOODEN CHRISTMAS DECORATION,2456.77,2905,243,0.00014139842740702117,0.8556332215713236,B
21465,PINK FLOWER CROCHET FOOD COVER,2456.36,695,157,0.00014137483001889088,0.8557745964013425,B
22479,DAISY GARDEN MARKER,2453.7,1832,154,0.00014122173476906988,0.8559158181361115,B
21422,PORCELAIN ROSE SMALL,2448.36,3056,107,0.00014091439317732404,0.8560567325292888,B
47480,HANGING PHOTO CLIP ROPE LADDER,2441.68,1556,99,0.00014052992841461572,0.8561972624577034,B
22073,RETRO SPOT STORAGE JAR,2439.09,675,120,0.00014038086198715844,0.8563376433196906,B
22816,CARD MOTORBIKE SANTA,2438.4,5948,299,0.00014034114930957332,0.8564779844690003,B
21224,SET/4 SKULL BADGES,2437.4,1956,207,0.00014028359470437746,0.8566182680637047,B
22449,SILK PURSE BABUSHKA PINK,2437.08,729,157,0.00014026517723071476,0.8567585332409354,B
23681,LUNCH BAG RED VINTAGE DOILY,2432.55,1547,118,0.00014000445486917756,0.8568985376958046,B
22439,6 ROCKET BALLOONS ,2431.95,3699,307,0.00013996992210606003,0.8570385076179107,B
22914,BLUE COAT RACK PARIS FASHION,2429.19,529,149,0.0001398110713957195,0.8571783186893064,B
15044C,PURPLE PAPER PARASOL,2428.5,862,160,0.00013977135871813434,0.8573180900480245,B
23407,SET OF 2 TRAYS HOME SWEET HOME,2426.72,248,118,0.0001396689115208857,0.8574577589595453,B
22792,FLUTED ANTIQUE CANDLE HOLDER,2421.25,2951,171,0.0001393540878304644,0.8575971130473758,B
22291,"SPRING DEC , HANGING CHICK CREAM",2419.2,1872,118,0.00013923610088981288,0.8577363491482657,B
22503,CABIN BAG VINTAGE PAISLEY,2417.15,105,35,0.0001391181139491614,0.8578754672622149,B
79320,FLAMINGO LIGHTS,2416.85,527,76,0.00013910084756760263,0.8580145681097825,B
22081,RIBBON REEL FLORA + FAUNA ,2411.87,1455,212,0.00013881422563372727,0.8581533823354163,B
21324,HANGING MEDINA LANTERN SMALL,2410.7000000000003,938,126,0.00013874688674564813,0.8582921292221619,B
21821,GLITTER STAR GARLAND WITH BELLS ,2408.85,651,107,0.00013864041072603577,0.858430769632888,B
22650,CERAMIC PIRATE CHEST MONEY BANK,2403.45,1689,221,0.00013832961585797816,0.858569099248746,B
23542,WALL ART 70'S ALPHABET ,2399.58,334,55,0.0001381068795358702,0.8587072061282819,B
85041,SET/4 PINK ORCHID CANDLES IN BOWL,2397.7799999999997,1818,79,0.00013800328124651765,0.8588452094095284,B
21653,GLASS ETCHED T-LIGHT HOLDER LARGE,2397.3,1203,100,0.00013797565503602367,0.8589831850645644,B
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,2396.7,1842,249,0.00013794112227290614,0.8591211261868373,B
21693,SMALL HAMMERED SILVER CANDLEPOT ,2387.1000000000004,810,99,0.00013738859806302595,0.8592585147849003,B
22202,MILK PAN PINK RETROSPOT,2385.7200000000003,660,116,0.00013730917270785568,0.8593958239576082,B
22500,SET OF 2 TINS JARDIN DE PROVENCE,2383.85,553,177,0.0001372015455961394,0.8595330255032043,B
23535,BICYCLE SAFTEY WALL ART,2371.94,458,39,0.00013651607024825677,0.8596695415734525,B
21792,CLASSIC FRENCH STYLE BASKET GREEN ,2368.1,478,132,0.0001362950605643047,0.8598058366340169,B
22891,TEA FOR ONE POLKADOT,2362.0099999999998,549,155,0.0001359445530186619,0.8599417811870356,B
22937,BAKING MOULD CHOCOLATE CUPCAKES,2358.89,915,133,0.00013576498265045086,0.860077546169686,B
22651,GENTLEMAN SHIRT REPAIR KIT ,2356.63,2923,150,0.00013563490924270823,0.8602131810789287,B
22419,LIPSTICK PEN RED,2350.86,5641,287,0.00013530281917072814,0.8603484838980995,B
21898,POTTING SHED ROSE CANDLE,2349.88,760,88,0.0001352464156576362,0.8604837303137571,B
21813,GARLAND WITH STARS AND BELLS,2345.4,484,87,0.00013498857102635877,0.8606187188847835,B
22197,"POPCORN HOLDER , SMALL ",2344.2999999999997,3070,81,0.00013492526096064333,0.8607536441457441,B
23292,SPACEBOY CHILDRENS CUP,2343.07,1951,159,0.00013485446879625245,0.8608884986145403,B
22146,EASTER CRAFT IVY WREATH WITH CHICK,2342.85,1343,99,0.00013484180678310933,0.8610233404213234,B
22231,JIGSAW TREE WITH BIRDHOUSE,2340.58,1948,220,0.00013471115782931475,0.8611580515791528,B
84754,S/15 SILVER GLASS BAUBLES IN BAG,2338.06,1958,161,0.0001345661202242212,0.861292617699377,B
21204,DAISIES  HONEYCOMB GARLAND ,2337.9,1478,144,0.00013455691148738986,0.8614271746108644,B
22540,MINI JIGSAW CIRCUS PARADE ,2337.06,6063,151,0.00013450856561902534,0.8615616831764834,B
22217,T-LIGHT HOLDER HANGING LACE,2336.02,2176,172,0.00013444870882962166,0.861696131885313,B
82597,BOMBS AWAY METAL SIGN,2332.7400000000002,1153,163,0.00013425992972457927,0.8618303918150376,B
23131,MISTLETOE HEART WREATH CREAM,2332.13,575,103,0.0001342248214154098,0.8619646166364531,B
22939,APRON APPLE DELIGHT,2330.4,492,112,0.00013412525194842094,0.8620987418884015,B
22315,200 RED + WHITE BENDY STRAWS,2325.86,1930,296,0.00013386395404083178,0.8622326058424423,B
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,2323.7000000000003,1210,115,0.00013373963609360874,0.862366345478536,B
22495,SET OF 2 ROUND TINS CAMEMBERT ,2322.3300000000004,879,189,0.00013366078628449042,0.8625000062648205,B
51014C,"FEATHER PEN,COAL BLACK",2321.47,3843,175,0.00013361128932402194,0.8626336175541445,B
22818,CARD CHRISTMAS VILLAGE,2319.48,5574,288,0.00013349675565968222,0.8627671143098041,B
23341,PINK DINER WALL CLOCK,2317.1,281,98,0.00013335977569931608,0.8629004740855034,B
22270,HAPPY EASTER HANGING DECORATION,2314.41,631,129,0.0001332049538113392,0.8630336790393147,B
22811,SET OF 6 T-LIGHTS CACTI ,2310.9300000000003,891,69,0.00013300466378525765,0.8631666837031,B
21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,2307.8,304,112,0.00013282451787099462,0.863299508220971,B
22155,STAR DECORATION RUSTIC,2304.54,5487,221,0.00013263688985805613,0.8634321451108291,B
85206B,PINK FELT EASTER EGG BASKET,2303.3,1474,162,0.00013256552214761328,0.8635647106329767,B
22613,PACK OF 20 SPACEBOY NAPKINS,2302.48,2962,226,0.00013251832737135266,0.8636972289603481,B
37502,TEA TIME MUG IN GIFT BOX,2300.9,806,148,0.00013242739109514323,0.8638296563514432,B
22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,2299.64,2292,221,0.00013235487229259644,0.8639620112237357,B
21948,SET OF 6 CAKE CHOPSTICKS,2298.31,1990,114,0.00013227832466768596,0.8640942895484034,B
84509F,SET OF 4 NEW ENGLAND PLACEMATS,2298.0,2744,33,0.00013226048274007525,0.8642265500311435,B
21686,MEDINA STAMPED METAL STOOL,2296.9500000000003,61,29,0.00013220005040461962,0.864358750081548,B
23570,TRADITIONAL PICK UP STICKS GAME ,2295.0,1836,231,0.00013208781892448768,0.8644908379004725,B
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,2293.17,605,155,0.00013198249399697925,0.8646228203944695,B
22911,PAPER CHAIN KIT LONDON,2292.9900000000002,817,143,0.00013197213416804403,0.8647547925286375,B
22789,T-LIGHT HOLDER SWEETHEART HANGING,2292.09,1201,180,0.00013192033502336774,0.8648867128636609,B
20668,DISCO BALL CHRISTMAS DECORATION,2292.04,20550,309,0.00013191745729310795,0.865018630320954,B
84912A,PINK ROSE WASHBAG,2291.25,891,97,0.00013187198915500322,0.865150502310109,B
21747,SMALL SKULL WINDMILL,2289.03,1983,128,0.00013174421793146844,0.8652822465280405,B
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,2282.2799999999997,2998,263,0.00013135572434639639,0.865413602252387,B
21431,GREEN GINGHAM FLOWER JEWELLERY BOX,2281.7999999999997,1412,225,0.00013132809813590237,0.8655449303505228,B
84968E,S/16 VINTAGE BLACK CUTLERY,2278.0499999999997,199,27,0.00013111226836641792,0.8656760426188892,B
21784,SHOE SHINE BOX ,2275.25,231,135,0.00013095111547186953,0.8658069937343611,B
23437, 50'S CHRISTMAS GIFT BAG LARGE,2272.25,1885,109,0.00013077845165628197,0.8659377721860174,B
22933,BAKING MOULD EASTER EGG MILK CHOC,2272.2000000000003,876,91,0.00013077557392602218,0.8660685477599435,B
21642,ASSORTED TUTTI FRUTTI PEN,2270.85,4217,184,0.00013069787520900776,0.8661992456351525,B
23412,HEART MIRROR ANTIQUE WHITE,2269.14,351,71,0.00013059945683412285,0.8663298450919866,B
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,2266.68,1848,148,0.00013045787250534104,0.866460302964492,B
21464,DISCO BALL ROTATOR BATTERY OPERATED,2265.5,534,214,0.00013038995807120995,0.8665906929225632,B
23526,WALL ART DOG LICENCE ,2265.18,474,62,0.00013037154059754725,0.8667210644631608,B
21973,SET OF 36 MUSHROOM PAPER DOILIES,2253.9,1614,161,0.00012972232465093803,0.8668507867878117,B
84795C,OCEAN STRIPE HAMMOCK ,2253.3,294,105,0.00012968779188782053,0.8669804745796995,B
85015,SET OF 12  VINTAGE POSTCARD SET,2250.87,2709,144,0.00012954793419719458,0.8671100225138967,B
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,2248.14,560,85,0.0001293908101250099,0.8672394133240217,B
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2247.36,448,95,0.00012934591753295714,0.8673687592415547,B
23489,VINTAGE BELLS GARLAND,2246.56,784,127,0.00012929987384880043,0.8674980591154035,B
21789,KIDS RAIN MAC PINK,2245.68,2754,177,0.00012924922579622808,0.8676273083411997,B
22537,MAGIC DRAWING SLATE DINOSAUR,2244.3,5563,282,0.00012916980044105783,0.8677564781416408,B
22153,ANGEL DECORATION STARS ON DRESS,2243.2200000000003,5389,191,0.0001291076414674463,0.8678855857831083,B
72799E,IVORY PILLAR CANDLE SILVER FLOCK,2242.84,1132,132,0.0001290857707174719,0.8680146715538257,B
23196,VINTAGE LEAF MAGNETIC NOTEPAD,2242.65,1593,211,0.00012907483534248466,0.8681437463891682,B
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,2242.12,916,98,0.00012904433140173085,0.86827279072057,B
21616,4 PEAR BOTANICAL DINNER CANDLES,2241.25,1081,155,0.00012899425889521045,0.8684017849794652,B
21203,BUTTERFLIES  HONEYCOMB GARLAND,2240.25,1445,106,0.00012893670429001461,0.8685307216837552,B
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2232.73,1105,111,0.00012850389365894177,0.8686592255774142,B
21352,EUCALYPTUS & PINECONE  WREATH,2232.7000000000003,742,82,0.0001285021670207859,0.8687877277444349,B
22642,SET OF 4 NAPKIN CHARMS STARS   ,2230.7000000000003,959,130,0.0001283870578103942,0.8689161148022453,B
21462,"NURSERY A,B,C PAINTED LETTERS",2230.15,397,157,0.00012835540277753648,0.8690444702050228,B
22742,MAKE YOUR OWN PLAYTIME CARD KIT,2227.4400000000005,960,161,0.00012819942979745572,0.8691726696348203,B
21823,PAINTED METAL HEART WITH HOLLY BELL,2224.24,2268,166,0.00012801525506082894,0.8693006848898811,B
85034C,3 ROSE MORRIS BOXED CANDLES,2223.73,1237,158,0.00012798590221217907,0.8694286707920933,B
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,2223.32,716,133,0.00012796230482404878,0.8695566330969173,B
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2222.99,5336,291,0.00012794331180433413,0.8696845764087217,B
21437,24 HANGING EASTER EGGS FLORAL TUB,2222.1,654,99,0.00012789208820570983,0.8698124684969274,B
22609,PENS ASSORTED SPACEBALL,2221.1,6758,152,0.00012783453360051396,0.8699403030305279,B
22072,TEA CUP AND SAUCER RETRO SPOT,2218.98,614,103,0.00012771251783749875,0.8700680155483654,B
22897,OVEN MITT APPLES DESIGN,2214.61,1549,218,0.0001274610042127929,0.8701954765525782,B
22713,CARD I LOVE LONDON ,2214.2799999999997,5625,240,0.00012744201119307822,0.8703229185637713,B
84912B,GREEN ROSE WASHBAG,2212.5,870,84,0.0001273395639958296,0.8704502581277671,B
23316,RED REFECTORY CLOCK ,2212.25,235,95,0.00012732517534453066,0.8705775833031116,B
21809,CHRISTMAS HANGING TREE WITH BELL,2202.69,2868,148,0.00012677495331885828,0.8707043582564304,B
21323,HANGING MEDINA LANTERN LARGE,2201.25,704,54,0.00012669207468737624,0.8708310503311179,B
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,2200.2,1268,226,0.00012663164235192058,0.8709576819734698,B
23498,CLASSIC BICYCLE CLIPS ,2200.15,1587,86,0.00012662876462166082,0.8710843107380914,B
23188,VINTAGE  2 METRE FOLDING RULER,2197.69,1321,127,0.000126487180292879,0.8712107979183843,B
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2194.75,1497,132,0.0001263179697536032,0.8713371158881379,B
84840,SWEETHEART CARRY-ALL BASKET,2194.7,263,126,0.0001263150920233434,0.8714634309801612,B
22451,SILK PURSE BABUSHKA RED,2194.6000000000004,668,117,0.00012630933656282382,0.871589740316724,B
22731,3D CHRISTMAS STAMPS STICKERS ,2192.68,1756,169,0.00012619883172084777,0.8717159391484448,B
22281,EASTER TREE YELLOW BIRDS,2192.25,423,98,0.00012617408324061354,0.8718421132316854,B
21873,IF YOU CAN'T STAND THE HEAT MUG,2191.75,1943,150,0.00012614530593801562,0.8719682585376234,B
23054,RECYCLED ACAPULCO MAT LAVENDER,2189.7,266,109,0.0001260273189973641,0.8720942858566207,B
23330,DECORATIVE WICKER HEART MEDIUM,2181.19,1751,195,0.0001255375293071474,0.8722198233859279,B
23079,TOADSTOOL BEDSIDE LIGHT ,2180.7,246,103,0.0001255093275506014,0.8723453327134785,B
21680,WOODLAND  STICKERS,2179.3199999999997,2652,149,0.00012542990219543114,0.8724707626156739,B
22711,WRAP CIRCUS PARADE,2178.84,5302,178,0.00012540227598493715,0.8725961648916588,B
22776,SWEETHEART 3 TIER CAKE STAND ,2174.1,222,122,0.00012512946715630878,0.8727212943588151,B
21819,GLITTER CHRISTMAS STAR ,2173.7599999999998,3780,231,0.00012510989859054218,0.8728464042574056,B
85227,SET OF 6 3D KIT CARDS FOR KIDS,2172.1299999999997,2575,261,0.00012501608458407294,0.8729714203419896,B
22375,AIRLINE BAG VINTAGE JET SET BROWN,2171.25,471,194,0.00012496543653150058,0.8730963857785211,B
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,2170.1,2654,242,0.00012489924873552535,0.8732212850272566,B
20960,WATERMELON BATH SPONGE,2169.95,1739,141,0.00012489061554474598,0.8733461756428014,B
79072,TEATIME CAKE TIN WITH HANDLE,2168.5,230,63,0.000124807161367212,0.8734709828041686,B
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,2167.85,539,65,0.00012476975087383468,0.8735957525550424,B
21696,SMALL SILVER TRELLIS CANDLEPOT,2165.3,734,95,0.00012462298663058527,0.873720375541673,B
21681,GIANT MEDINA STAMPED METAL BOWL ,2164.2,228,74,0.0001245596765648698,0.8738449352182379,B
22831,WHITE BROCANTE SOAP DISH,2157.8500000000004,751,118,0.00012419420482187615,0.8739691294230598,B
22306,SILVER MUG BONE CHINA TREE OF LIFE,2157.17,1578,148,0.00012415506769034295,0.8740932844907502,B
23401,RUSTIC MIRROR WITH LACE HEART,2155.51,443,70,0.00012405952704571785,0.8742173440177959,B
21615,4 LAVENDER BOTANICAL DINNER CANDLES,2154.5,1116,134,0.00012400139689447003,0.8743413454146904,B
35001W,HAND OPEN SHAPE DECO.WHITE,2154.2400000000002,750,108,0.0001239864326971191,0.8744653318473875,B
22824,3 TIER SWEETHEART GARDEN SHELF,2153.9500000000003,61,48,0.00012396974186161232,0.8745893015892491,B
23265,SET OF 3 WOODEN TREE DECORATIONS,2153.71,1665,246,0.0001239559287563653,0.8747132575180054,B
22091,EMPIRE TISSUE BOX,2152.81,3039,242,0.00012390412961168901,0.8748371616476172,B
22539,MINI JIGSAW DOLLY GIRL,2150.5699999999997,5512,169,0.0001237752072960503,0.8749609368549132,B
22952,72 CAKE CASES VINTAGE CHRISTMAS,2148.99,4293,99,0.00012368427101984084,0.875084621125933,B
23406,HOME SWEET HOME KEY HOLDER,2148.54,434,94,0.0001236583714475027,0.8752082794973804,B
22376,AIRLINE BAG VINTAGE JET SET WHITE,2148.09,449,191,0.0001236324718751646,0.8753319119692556,B
21126,SET OF 6 GIRLS CELEBRATION CANDLES,2147.93,2197,209,0.00012362326313833323,0.8754555352323939,B
22735,RIBBON REEL SOCKS AND MITTENS,2146.38,1318,159,0.0001235340535002797,0.8755790692858942,B
22829,SWEETHEART WIRE WALL TIDY,2146.35,223,103,0.0001235323268621238,0.8757026016127564,B
22525,CHILDRENS GARDEN GLOVES PINK,2145.85,1741,240,0.00012350354955952586,0.8758261051623158,B
85034A,3 GARDENIA MORRIS BOXED CANDLES,2145.11,819,110,0.00012346095915168094,0.8759495661214676,B
21012,ANTIQUE ALL GLASS CANDLESTICK,2143.08,1470,141,0.00012334412330313336,0.8760729102447707,B
22524,CHILDRENS GARDEN GLOVES BLUE,2142.91,1735,232,0.00012333433902025006,0.876196244583791,B
22325,MOBILE VINTAGE HEARTS ,2137.35,439,155,0.0001230143354153611,0.8763192589192064,B
21468,BUTTERFLY CROCHET FOOD COVER,2136.67,619,118,0.00012297519828382794,0.8764422341174902,B
84795B,SUNSET CHECK HAMMOCK,2135.85,283,83,0.00012292800350756732,0.8765651621209978,B
21744,SNOWFLAKE PORTABLE TABLE LIGHT ,2134.0400000000004,708,154,0.00012282382967216285,0.87668798595067,B
21330,WOODLAND ANIMAL  WRITING SET ,2133.0499999999997,1357,127,0.00012276685061301891,0.876810752801283,B
23445,ICE CREAM BUBBLES,2131.0099999999998,2647,94,0.00012264943921841938,0.8769334022405014,B
22708,WRAP DOLLY GIRL,2130.0,5300,158,0.00012259130906717156,0.8770559935495686,B
23252,VINTAGE RED ENAMEL TRIM JUG ,2123.34,578,123,0.0001222079953965672,0.8771782015449652,B
23093,SMALL PARISIENNE HEART PHOTO FRAME ,2122.67,915,123,0.00012216943381108595,0.8773003709787762,B
84818,DANISH ROSE PHOTO FRAME,2122.61,1691,153,0.0001221659805347742,0.877422536959311,B
17091J,VANILLA INCENSE IN TIN,2122.19,3931,161,0.00012214180760059193,0.8775446787669117,B
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2118.21,1169,64,0.00012191274027191243,0.8776665915071836,B
22409,MONEY BOX BISCUITS DESIGN,2112.8999999999996,1590,119,0.00012160712531832243,0.8777881986325019,B
