StockCode,Description,ABC_Class,Velocity,AvgDailyQty,SafetyStock,ReorderPoint,CurrentStock,EOQ,ReorderRecommended
22736,RIBBON REEL MAKING SNOWMEN ,A,Normal,16.359712230215827,1705.5,1820.0,2457.0,346.0,0
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,A,Normal,10.180851063829786,1944.7,2016.0,907.0,273.0,1
20963,APPLE BATH SPONGE,A,Normal,14.064814814814815,2855.5,2954.0,3988.0,320.0,0
22782,SET 3 WICKER STORAGE BASKETS ,A,Normal,3.8484848484848486,421.1,448.0,739.0,168.0,0
22797,CHEST OF DRAWERS GINGHAM HEART ,A,Slow Moving,2.3870967741935485,417.3,434.0,195.0,132.0,1
22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,A,Normal,7.268115942028985,1741.1,1792.0,1882.0,230.0,0
21714,CITRONELLA CANDLE GARDEN POT,A,Normal,16.217391304347824,5934.5,6048.0,9072.0,344.0,0
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,A,Normal,13.8,2927.4,3024.0,2268.0,317.0,1
21810,CHRISTMAS HANGING STAR WITH BELL,A,Fast Moving,48.315384615384616,8397.8,8736.0,5242.0,594.0,1
23309,SET OF 60 I LOVE LONDON CAKE CASES ,A,Fast Moving,55.57971014492754,8682.9,9072.0,9526.0,637.0,0
21495,SKULLS AND CROSSBONES WRAP,A,Fast Moving,45.325,3532.7,3850.0,4620.0,575.0,0
23351,ROLL WRAP 50'S CHRISTMAS,A,Normal,35.92941176470588,2296.5,2548.0,2293.0,512.0,1
20981,12 PENCILS TALL TUBE WOODLAND,A,Normal,15.22680412371134,2595.4,2702.0,4458.0,333.0,0
21034,REX CASH+CARRY JUMBO SHOPPER,A,Normal,7.152854511970534,593.9,644.0,966.0,229.0,0
72802A,ROSE SCENT CANDLE IN JEWELLED BOX,A,Normal,6.428571428571429,641.0,686.0,514.0,217.0,1
21470,FLOWER VINE RAFFIA FOOD COVER,A,Normal,4.791469194312796,778.5,812.0,1340.0,187.0,0
22723,SET OF 6 HERB TINS SKETCHBOOK,A,Normal,6.888888888888889,1295.8,1344.0,2218.0,224.0,0
22272,FELTCRAFT DOLL MARIA,A,Normal,7.181818181818182,1363.7,1414.0,424.0,229.0,1
84950,ASSORTED COLOUR T-LIGHT HOLDER,A,Normal,30.824175824175825,25320.2,25536.0,7661.0,474.0,1
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,A,Normal,13.907142857142857,3626.6,3724.0,2793.0,319.0,1
23110,PARISIENNE KEY CABINET ,A,Normal,5.563025210084033,437.1,476.0,357.0,202.0,1
21472,LADYBIRD + BEE RAFFIA FOOD COVER,A,Normal,6.091463414634147,629.4,672.0,403.0,211.0,1
85053,FRENCH ENAMEL CANDLEHOLDER,A,Normal,9.659685863874346,940.4,1008.0,1210.0,266.0,0
22284,HEN HOUSE DECORATION,A,Normal,13.531791907514451,4105.3,4200.0,1260.0,314.0,1
22594,CHRISTMAS GINGHAM TREE,A,Normal,27.91025641025641,2156.6,2352.0,1411.0,451.0,1
22980,PANTRY SCRUBBING BRUSH,A,Normal,16.098591549295776,1917.3,2030.0,1218.0,343.0,1
21494,ROTATING LEAVES T-LIGHT HOLDER,A,Normal,16.94578313253012,1897.4,2016.0,605.0,352.0,1
22823,CHEST NATURAL WOOD 20 DRAWERS,A,Slow Moving,1.7777777777777777,43.6,56.0,92.0,114.0,0
47580,TEA TIME DES TEA COSY,A,Normal,7.405797101449275,2104.2,2156.0,970.0,233.0,1
20675,BLUE POLKADOT BOWL,A,Normal,16.752688172043012,2038.7,2156.0,3234.0,350.0,0
21238,RED SPOTTY CUP,A,Normal,25.56,2845.1,3024.0,2722.0,432.0,1
21592,RETRO SPOT  CIGAR BOX MATCHES ,A,Normal,26.058823529411764,8217.6,8400.0,2520.0,436.0,1
21795,SET OF 3 BLUE STRIPE BASKET,A,Normal,6.507462686567164,4532.4,4578.0,6180.0,218.0,0
22359,GLASS JAR KINGS CHOICE,A,Normal,9.634146341463415,9788.6,9856.0,5914.0,265.0,1
85049C,ROMANTIC PINKS RIBBONS ,A,Normal,9.061919504643964,2008.6,2072.0,1554.0,257.0,1
22830,UTILTY CABINET WITH HOOKS,A,Normal,12.714285714285714,1255.0,1344.0,1411.0,305.0,0
21064,BOOM BOX SPEAKER BOYS,A,Normal,8.193181818181818,5542.6,5600.0,2520.0,245.0,1
23064,CINDERELLA CHANDELIER ,A,Normal,12.222222222222221,1314.4,1400.0,840.0,299.0,1
21243,PINK  POLKADOT PLATE ,A,Normal,17.689922480620154,1668.2,1792.0,806.0,359.0,1
22544,MINI JIGSAW SPACEBOY,A,Fast Moving,46.51010101010101,6394.4,6720.0,2016.0,583.0,1
22788,BROCANTE COAT RACK,A,Normal,8.196428571428571,2742.6,2800.0,4200.0,245.0,0
21911,GARDEN METAL SIGN ,A,Normal,14.387878787878789,4099.3,4200.0,6300.0,324.0,0
21244,BLUE  SPOTTY PLATE ,A,Normal,19.25423728813559,3113.2,3248.0,5359.0,375.0,0
21899,"KEY FOB , GARAGE DESIGN",A,Normal,22.509727626459146,8970.4,9128.0,6846.0,405.0,1
22458,CAST IRON HOOK GARDEN FORK,A,Normal,13.396396396396396,4442.2,4536.0,5443.0,313.0,0
22843,BISCUIT TIN VINTAGE GREEN,A,Normal,4.897435897435898,637.7,672.0,706.0,189.0,0
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,A,Normal,21.369565217391305,2566.4,2716.0,2852.0,395.0,0
21913,VINTAGE SEASIDE JIGSAW PUZZLES,A,Normal,5.916167664670659,2646.6,2688.0,806.0,208.0,1
20754,RETROSPOT RED WASHING UP GLOVES,A,Normal,8.843137254901961,946.1,1008.0,454.0,254.0,1
22398,MAGNETS PACK OF 4 SWALLOWS,A,Normal,16.879032258064516,1561.8,1680.0,2016.0,351.0,0
23049,RECYCLED ACAPULCO MAT RED,A,Normal,4.223300970873787,250.4,280.0,294.0,176.0,0
23092,LARGE ANTIQUE WHITE PHOTO FRAME,A,Normal,6.182926829268292,2000.7,2044.0,920.0,212.0,1
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",A,Normal,22.415384615384614,2867.1,3024.0,4536.0,405.0,0
21042,RED RETROSPOT APRON ,A,Normal,5.398305084745763,1642.2,1680.0,504.0,199.0,1
35924,HANGING FAIRY CAKE DECORATION,A,Normal,23.845238095238095,3529.1,3696.0,6098.0,417.0,0
22704,WRAP RED APPLES ,A,Fast Moving,41.58653846153846,5308.9,5600.0,6720.0,551.0,0
23299,FOOD COVER WITH BEADS SET 2 ,A,Normal,12.2125,1524.5,1610.0,2415.0,299.0,0
84598,BOYS ALPHABET IRON ON PATCHES,A,Fast Moving,467.71794871794873,37046.0,40320.0,66528.0,1848.0,0
22244,"HOOK, 3 HANGER ,MAGIC GARDEN",A,Normal,20.634408602150536,2879.6,3024.0,4536.0,388.0,0
20750, RED/WHITE DOT MINI CASES,A,Normal,7.587301587301587,562.9,616.0,647.0,235.0,0
21181,PLEASE ONE PERSON  METAL SIGN,A,Normal,37.229166666666664,4443.4,4704.0,7762.0,521.0,0
22125,UNION JACK HOT WATER BOTTLE ,A,Normal,10.305084745762711,711.9,784.0,1176.0,274.0,0
22497,SET OF 2 TINS VINTAGE BATHROOM ,A,Normal,5.141104294478527,1308.0,1344.0,605.0,194.0,1
22080,RIBBON REEL SPOTS DESIGN ,A,Normal,13.738853503184714,1863.8,1960.0,2058.0,317.0,0
23236,STORAGE TIN VINTAGE DOILY ,A,Normal,16.68918918918919,2011.2,2128.0,2554.0,349.0,0
22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,A,Normal,11.251968503937007,1853.2,1932.0,2029.0,287.0,0
70006,LOVE HEART POCKET WARMER,A,Normal,35.15966386554622,12353.9,12600.0,11340.0,507.0,1
23089,GLASS BON BON JAR,A,Normal,23.46153846153846,4707.8,4872.0,6577.0,414.0,0
21499,BLUE POLKADOT WRAP,A,Fast Moving,46.3903743315508,3525.3,3850.0,5775.0,582.0,0
22744,MAKE YOUR OWN MONSOON CARD KIT,A,Normal,8.43030303030303,2013.0,2072.0,622.0,248.0,1
22057,CERAMIC PLATE STRAWBERRY DESIGN,A,Normal,21.66417910447761,3376.4,3528.0,1588.0,398.0,1
71477,COLOURED GLASS STAR T-LIGHT HOLDER,A,Fast Moving,55.333333333333336,3266.7,3654.0,3289.0,636.0,1
23081,GREEN METAL BOX ARMY SUPPLIES,A,Normal,5.602564102564102,660.8,700.0,1155.0,202.0,0
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,A,Normal,12.466019417475728,1816.7,1904.0,1428.0,302.0,1
22118,JOY WOODEN BLOCK LETTERS,A,Normal,4.722222222222222,2514.9,2548.0,2293.0,186.0,1
23111,PARISIENNE SEWING BOX,A,Normal,3.566265060240964,325.0,350.0,157.0,161.0,1
22334,DINOSAUR PARTY BAG + STICKER SET,A,Normal,10.98,4627.1,4704.0,2822.0,283.0,1
23349,ROLL WRAP VINTAGE CHRISTMAS,B,Normal,33.104651162790695,3338.3,3570.0,4820.0,492.0,0
84558A,3D DOG PICTURE PLAYING CARDS,B,Normal,9.356589147286822,3966.5,4032.0,6048.0,261.0,0
23085,ANTIQUE SILVER BAUBLE LAMP  ,B,Normal,6.709090909090909,625.0,672.0,1008.0,221.0,0
23112,PARISIENNE CURIO CABINET,B,Normal,4.095652173913043,405.3,434.0,391.0,173.0,1
85206A,CREAM FELT EASTER EGG BASKET,B,Normal,18.842105263157894,2136.1,2268.0,3402.0,371.0,0
21992,VINTAGE PAISLEY STATIONERY SET,B,Normal,10.019417475728156,1945.9,2016.0,605.0,270.0,1
23130,MISTLETOE HEART WREATH GREEN,B,Normal,9.858823529411765,855.0,924.0,1386.0,268.0,0
20692,FLORAL ELEPHANT SOFT TOY,B,Normal,10.851851851851851,1394.0,1470.0,1323.0,281.0,1
21743,STAR PORTABLE TABLE LIGHT ,B,Normal,12.670103092783505,1423.3,1512.0,1814.0,304.0,0
23497,CLASSIC CHROME BICYCLE BELL ,B,Fast Moving,68.08333333333333,9295.4,9772.0,14658.0,705.0,0
84968B,S/16 VINTAGE IVORY CUTLERY,B,Normal,4.451612903225806,402.8,434.0,521.0,180.0,0
23194,GYMKHANA TREASURE BOOK BOX,B,Normal,14.818181818181818,4110.3,4214.0,5057.0,329.0,0
23535,WALL ART BICYCLE SAFETY,B,Normal,12.627450980392156,1955.6,2044.0,1533.0,304.0,1
21041,RED SPOTTY OVEN GLOVE DOUBLE,B,Normal,16.64864864864865,1647.5,1764.0,2646.0,349.0,0
21509,COWBOYS AND INDIANS BIRTHDAY CARD ,B,Normal,27.012779552715656,2666.9,2856.0,2570.0,444.0,1
23191,BUNDLE OF 3 RETRO NOTE BOOKS,B,Normal,15.210144927536232,1069.5,1176.0,1764.0,333.0,0
22320,BIRDS MOBILE VINTAGE DESIGN,B,Normal,4.041958041958042,643.7,672.0,907.0,172.0,0
22602,CHRISTMAS RETROSPOT HEART WOOD,B,Fast Moving,43.03061224489796,3394.8,3696.0,1109.0,560.0,1
20748,KENSINGTON COFFEE SET,B,Normal,3.778947368421053,477.5,504.0,227.0,166.0,1
22764,"RUSTIC WOODEN CABINET, GLASS DOORS",B,Normal,11.3125,1348.8,1428.0,1285.0,287.0,1
22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",B,Normal,37.642857142857146,4076.5,4340.0,2604.0,524.0,1
84508A,CAMOFLAGE DESIGN TEDDY,B,Fast Moving,40.61538461538461,7779.7,8064.0,4838.0,545.0,1
21717,EASTER TIN BUCKET,B,Normal,13.640776699029127,1248.5,1344.0,1814.0,316.0,0
21238,RED RETROSPOT CUP,B,Normal,20.365853658536587,1649.4,1792.0,2419.0,386.0,0
22425,ENAMEL COLANDER CREAM,B,Normal,3.8659217877094973,434.9,462.0,208.0,168.0,1
23032,DRAWER KNOB CRACKLE GLAZE IVORY,B,Normal,21.852631578947367,1527.0,1680.0,756.0,399.0,1
22047,EMPIRE GIFT WRAP,B,Fast Moving,41.33165829145729,6010.7,6300.0,7560.0,549.0,0
48197,DOOR MAT BIRD ON THE WIRE,B,Normal,6.175824175824176,2112.8,2156.0,2264.0,212.0,0
23294,SET OF 6 SNACK LOAF BAKING CASES,B,Normal,38.414414414414416,5443.1,5712.0,3427.0,530.0,1
22478,BIRDHOUSE GARDEN MARKER ,B,Normal,15.955974842767295,5068.3,5180.0,4662.0,341.0,1
23552,BICYCLE PUNCTURE REPAIR KIT ,B,Fast Moving,133.07692307692307,9722.5,10654.0,15981.0,986.0,0
22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,B,Normal,7.885542168674699,2016.8,2072.0,1865.0,240.0,1
47505,MINATURE COLOURED GARDENING SET,B,Normal,8.95,511.4,574.0,258.0,256.0,1
22777,GLASS CLOCHE LARGE,B,Normal,8.4,1467.2,1526.0,2289.0,248.0,0
72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,B,Normal,6.735537190082645,876.9,924.0,693.0,222.0,1
23189,SET OF 12 FORK CANDLES,B,Normal,17.357142857142858,1474.5,1596.0,958.0,356.0,1
22314,OFFICE MUG WARMER CHOC+BLUE,B,Normal,6.845637583892618,1128.1,1176.0,1588.0,224.0,0
23210,WHITE ROCKING HORSE HAND PAINTED,B,Normal,34.375,2111.4,2352.0,1411.0,501.0,1
22445,PENCIL CASE LIFE IS BEAUTIFUL,B,Normal,6.855421686746988,638.0,686.0,1132.0,224.0,0
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,B,Normal,17.46496815286624,2243.7,2366.0,2129.0,357.0,1
21067,VINTAGE RED TEATIME MUG,B,Normal,31.587412587412587,8346.9,8568.0,6426.0,480.0,1
23571,TRADITIONAL NAUGHTS & CROSSES,B,Fast Moving,46.93023255813954,2485.5,2814.0,4643.0,585.0,0
21500,PINK POLKADOT WRAP ,B,Fast Moving,44.15760869565217,3890.9,4200.0,6930.0,568.0,0
23156,SET OF 5 MINI GROCERY MAGNETS,B,Normal,13.94017094017094,1652.4,1750.0,2888.0,319.0,0
18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,B,Normal,11.891472868217054,4032.8,4116.0,4322.0,295.0,0
22962,JAM JAR WITH PINK LID,B,Normal,26.37579617834395,5359.4,5544.0,2495.0,439.0,1
21787,RAIN PONCHO WITH RED SPOTS,B,Fast Moving,56.48101265822785,10720.6,11116.0,13339.0,642.0,0
21556,CERAMIC STRAWBERRY MONEY BOX,B,Normal,9.927536231884059,5642.5,5712.0,8568.0,269.0,0
23091,ZINC HERB GARDEN CONTAINER,B,Normal,5.404040404040404,396.2,434.0,521.0,199.0,0
22536,MAGIC DRAWING SLATE PURDEY,B,Normal,37.401785714285715,7802.2,8064.0,9677.0,523.0,0
23009,I LOVE LONDON BABY GIFT SET,B,Normal,3.8703703703703702,308.9,336.0,454.0,168.0,0
22807,SET OF 6 T-LIGHTS TOADSTOOLS,B,Normal,9.099236641221374,1028.3,1092.0,1638.0,258.0,0
23332,IVORY WICKER HEART LARGE,B,Normal,21.747252747252748,1107.8,1260.0,1134.0,398.0,1
22778,GLASS CLOCHE SMALL,B,Normal,8.018018018018019,615.9,672.0,1008.0,242.0,0
21902,"KEY FOB , FRONT  DOOR ",B,Normal,19.06934306569343,9022.5,9156.0,5494.0,373.0,1
22603,CHRISTMAS RETROSPOT TREE WOOD,B,Normal,26.1523178807947,6690.9,6874.0,11342.0,437.0,0
21559,STRAWBERRY LUNCHBOX WITH CUTLERY,B,Normal,18.69333333333333,3243.1,3374.0,2024.0,369.0,1
22355,"CHARLOTTE BAG , SUKI DESIGN",B,Normal,37.7037037037037,1836.1,2100.0,2835.0,525.0,0
84352,SILVER CHRISTMAS TREE BAUBLE STAND ,B,Slow Moving,2.4444444444444446,234.9,252.0,265.0,134.0,0
20983,12 PENCILS TALL TUBE RED RETROSPOT,B,Normal,19.227272727272727,2021.4,2156.0,1940.0,375.0,1
84580,MOUSE TOY WITH PINK T-SHIRT,B,Normal,3.9631336405529956,210.3,238.0,321.0,170.0,0
21794,CLASSIC FRENCH STYLE BASKET NATURAL,B,Normal,5.207692307692308,523.5,560.0,588.0,195.0,0
21917,SET 12 KIDS  WHITE CHALK STICKS,B,Normal,29.55805243445693,4497.1,4704.0,2117.0,465.0,1
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,B,Normal,17.29850746268657,3238.9,3360.0,3528.0,355.0,0
22440,BALLOON WATER BOMB PACK OF 35,B,Fast Moving,43.208333333333336,16525.5,16828.0,27766.0,562.0,0
22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,B,Normal,16.71951219512195,2487.0,2604.0,2344.0,349.0,1
22352,LUNCHBOX WITH CUTLERY RETROSPOT ,B,Normal,17.20253164556962,1825.6,1946.0,1168.0,354.0,1
22461,SAVOY ART DECO CLOCK,B,Normal,3.6481481481481484,310.5,336.0,101.0,163.0,1
23013,GLASS APOTHECARY BOTTLE TONIC,B,Normal,8.238095238095237,348.3,406.0,670.0,245.0,0
22765,NEWSPAPER STAND,B,Normal,10.344827586206897,1439.6,1512.0,1588.0,275.0,0
21732,RED HANGING METAL STAR TLIGHT HLDR,B,Normal,19.638297872340427,4790.5,4928.0,4435.0,379.0,1
22769,CHALKBOARD KITCHEN ORGANISER,B,Normal,6.833333333333333,1352.2,1400.0,2100.0,223.0,0
22589,CARDHOLDER GINGHAM STAR,B,Normal,10.294117647058824,1271.9,1344.0,1008.0,274.0,1
20675,BLUE SPOTTY BOWL,B,Normal,17.532467532467532,2341.3,2464.0,2957.0,358.0,0
23230,WRAP ALPHABET DESIGN,B,Fast Moving,52.48344370860927,6632.6,7000.0,2100.0,619.0,1
21349,IVY HEART WREATH,B,Normal,6.227848101265823,404.4,448.0,538.0,213.0,0
21211,SET OF 72 SKULL PAPER  DOILIES,B,Normal,16.118055555555557,8119.2,8232.0,2470.0,343.0,1
21112,"SWISS ROLL TOWEL, PINK  SPOTS",B,Normal,17.0,2583.0,2702.0,4458.0,352.0,0
22312,OFFICE MUG WARMER POLKADOT,B,Normal,6.633333333333334,1465.6,1512.0,1814.0,220.0,0
23426,METAL SIGN DROP YOUR PANTS,B,Normal,17.083333333333332,1896.4,2016.0,2419.0,353.0,0
20966,SANDWICH BATH SPONGE,B,Normal,16.727272727272727,2682.9,2800.0,840.0,349.0,1
20702,PINK PADDED MOBILE,B,Normal,4.164835164835165,558.8,588.0,882.0,174.0,0
21584,RETRO SPOT SMALL TUBE MATCHES,B,Normal,20.84375,6574.1,6720.0,11088.0,390.0,0
21845,DAIRY MAID STRIPE MUG,B,Normal,20.158333333333335,1454.9,1596.0,718.0,384.0,1
21993,FLORAL FOLK STATIONERY SET,B,Normal,11.086486486486486,2106.4,2184.0,2621.0,284.0,0
23127,FELTCRAFT GIRL NICOLE KIT,B,Normal,5.608695652173913,464.7,504.0,529.0,202.0,0
22822,CREAM WALL PLANTER HEART SHAPED,B,Normal,4.722689075630252,1086.9,1120.0,504.0,186.0,1
22459,CAST IRON HOOK GARDEN TROWEL,B,Normal,12.145454545454545,3443.0,3528.0,5292.0,298.0,0
20886,BOX OF 9 PEBBLE CANDLES,B,Normal,8.78125,1338.5,1400.0,1050.0,253.0,1
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,B,Fast Moving,44.36486486486486,4001.4,4312.0,3881.0,569.0,1
84356,POMPOM CURTAIN,B,Normal,7.586206896551724,1290.9,1344.0,1210.0,235.0,1
23350,ROLL WRAP VINTAGE SPOT ,B,Normal,29.03370786516854,2358.8,2562.0,1922.0,460.0,1
22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,B,Normal,38.745098039215684,5468.8,5740.0,6027.0,532.0,0
21469,POLKA DOT RAFFIA FOOD COVER,B,Normal,7.371621621621622,1320.4,1372.0,1852.0,232.0,0
23239,SET OF 4 KNICK KNACK TINS POPPIES,B,Normal,8.731182795698924,1282.9,1344.0,1008.0,252.0,1
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,B,Normal,26.383838383838384,3343.3,3528.0,2646.0,439.0,1
23388,WOODLAND MINI BACKPACK,B,Normal,12.64516129032258,1549.5,1638.0,983.0,304.0,1
85040A,S/4 PINK FLOWER CANDLES IN BOWL,B,Normal,8.211206896551724,698.5,756.0,340.0,245.0,1
22059,CERAMIC STRWBERRY DESIGN MUG,B,Normal,18.298387096774192,6591.9,6720.0,10080.0,365.0,0
22700,BLACK AND WHITE DOG BOWL,B,Normal,17.883116883116884,7602.8,7728.0,6955.0,361.0,1
21054,NURSE'S BAG SOFT TOY,B,Normal,2.6315789473684212,261.6,280.0,84.0,139.0,1
21500,PINK SPOTS  WRAP ,B,Fast Moving,50.82236842105263,4194.2,4550.0,6142.0,609.0,0
79323GR,GREEN CHERRY LIGHTS,B,Normal,9.88679245283019,854.8,924.0,1525.0,269.0,0
22494,EMERGENCY FIRST AID TIN ,B,Normal,10.925764192139738,2947.5,3024.0,2722.0,282.0,1
22702,BLACK AND WHITE CAT BOWL,B,Normal,21.84722222222222,12279.1,12432.0,11189.0,399.0,1
21154,RED SPOTTY OVEN GLOVE ,B,Normal,16.17721518987342,2812.8,2926.0,1756.0,344.0,1
23308,SET OF 60 VINTAGE LEAF CAKE CASES ,B,Fast Moving,45.11363636363637,7146.2,7462.0,6716.0,574.0,1
22902,TOTE BAG I LOVE LONDON,B,Normal,15.046728971962617,1742.7,1848.0,1109.0,331.0,1
20992,JAZZ HEARTS PURSE NOTEBOOK,B,Normal,24.71311475409836,4531.0,4704.0,5645.0,425.0,0
23353,6 GIFT TAGS VINTAGE CHRISTMAS ,B,Fast Moving,40.94505494505494,2737.4,3024.0,907.0,547.0,1
22059,CERAMIC STRAWBERRY DESIGN MUG,B,Normal,18.496350364963504,3230.5,3360.0,5544.0,367.0,0
21830,ASSORTED CREEPY CRAWLIES,B,Fast Moving,41.26815642458101,8447.1,8736.0,7862.0,549.0,1
21986,PACK OF 12 PINK SPOT TISSUES ,B,Fast Moving,70.26724137931035,35040.1,35532.0,58628.0,716.0,0
21466,RED FLOWER CROCHET FOOD COVER,B,Normal,4.135678391959799,475.1,504.0,832.0,174.0,0
22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,B,Normal,34.58064516129032,15311.9,15554.0,16332.0,502.0,0
22475,SKULL DESIGN TV DINNER TRAY,B,Normal,4.2592592592592595,1104.2,1134.0,1531.0,176.0,0
22122,SET OF 2 FANCY FONT TEA TOWELS,B,Normal,9.660550458715596,2172.4,2240.0,672.0,266.0,1
84975,HEART SHAPED MIRROR,B,Normal,15.508064516129032,2075.4,2184.0,3604.0,336.0,0
21179,NO JUNK MAIL METAL SIGN,B,Normal,17.56086956521739,3909.1,4032.0,3024.0,358.0,1
23168,CLASSIC CAFE SUGAR DISPENSER,B,Normal,22.504273504273506,1970.5,2128.0,3192.0,405.0,0
21588,RETRO SPOT GIANT  TUBE MATCHES,B,Normal,16.818181818181817,2570.3,2688.0,806.0,350.0,1
23342,MINT DINER WALL CLOCK,B,Normal,3.704081632653061,534.1,560.0,252.0,164.0,1
21364,PEACE SMALL WOOD LETTERS,B,Normal,4.262135922330097,2546.2,2576.0,2318.0,176.0,1
22076,6 RIBBONS EMPIRE  ,B,Normal,11.229946524064172,1937.4,2016.0,3024.0,286.0,0
37410,BLACK AND WHITE PAISLEY FLOWER MUG,B,Fast Moving,1510.8823529411766,257551.8,268128.0,241315.0,3321.0,1
21351,CINAMMON & ORANGE WREATH,B,Normal,11.738095238095237,813.8,896.0,806.0,293.0,1
23253,16 PIECE CUTLERY SET PANTRY DESIGN,B,Normal,4.883720930232558,301.8,336.0,302.0,189.0,1
21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",B,Normal,15.058823529411764,4094.6,4200.0,4410.0,332.0,0
37501,TEA TIME TEA SET IN GIFT BOX,B,Normal,3.5737704918032787,325.0,350.0,525.0,162.0,0
22863,SOAP DISH BROCANTE,B,Normal,9.067796610169491,776.5,840.0,1260.0,257.0,0
85232D,SET/3 DECOUPAGE STACKING TINS,B,Normal,4.3061224489795915,977.9,1008.0,1663.0,177.0,0
22732,3D VINTAGE CHRISTMAS STICKERS ,B,Normal,20.75,3130.8,3276.0,983.0,389.0,1
22862,LOVE HEART NAPKIN BOX ,B,Normal,9.567567567567568,577.0,644.0,386.0,264.0,1
20681,PINK SPOTTY CHILDS UMBRELLA,B,Normal,8.252173913043478,810.2,868.0,1172.0,245.0,0
22136,LOVE HEART SOCK HANGER,B,Normal,12.220779220779221,1930.5,2016.0,1210.0,299.0,1
22366,DOOR MAT AIRMAIL ,B,Normal,5.8493150684931505,519.1,560.0,756.0,207.0,0
23065,LARGE DECO JEWELLERY STAND,B,Normal,3.7846153846153845,659.5,686.0,823.0,166.0,0
21936,RED/WHITE SPOT PICNIC BAG,B,Normal,19.140350877192983,4066.0,4200.0,4410.0,374.0,0
21473,SWEETHEART CREAM STEEL TABLE RECT,B,Slow Moving,2.1285714285714286,139.1,154.0,116.0,125.0,1
23237,SET OF 4 KNICK KNACK TINS LEAF,B,Normal,9.474358974358974,1277.7,1344.0,403.0,263.0,1
23346,SPACEBOY BEAKER,B,Normal,30.55952380952381,5554.1,5768.0,6056.0,472.0,0
22176,BLUE OWL SOFT TOY,B,Normal,5.902298850574713,826.7,868.0,1172.0,208.0,0
22477,WATERING CAN GARDEN MARKER,B,Normal,15.46896551724138,4931.7,5040.0,6048.0,336.0,0
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,B,Normal,19.417142857142856,10448.1,10584.0,7938.0,376.0,1
21477,STRING OF 20 ROSE LIGHTS,B,Normal,11.909090909090908,2016.6,2100.0,1890.0,295.0,1
22107,PIZZA PLATE IN BOX,B,Normal,5.922535211267606,658.5,700.0,1050.0,208.0,0
23323,WHITE WICKER STAR ,B,Normal,12.927272727272728,1183.5,1274.0,1911.0,307.0,0
23014,GLASS APOTHECARY BOTTLE ELIXIR,B,Normal,8.06060606060606,461.6,518.0,155.0,243.0,1
21864,UNION JACK FLAG PASSPORT COVER ,B,Normal,7.605128205128205,2494.8,2548.0,1147.0,236.0,1
22965,3 TRADITIONAl BISCUIT CUTTERS  SET,B,Normal,9.00632911392405,2135.0,2198.0,1978.0,256.0,1
21333,CLASSIC WHITE FRAME,B,Normal,6.758389261744966,792.7,840.0,1386.0,222.0,0
22406,MONEY BOX KINGS CHOICE DESIGN,B,Normal,17.894736842105264,10514.7,10640.0,17556.0,361.0,0
21829,DINOSAUR KEYRINGS ASSORTED,B,Fast Moving,61.172413793103445,5619.8,6048.0,7258.0,668.0,0
23236,DOILEY STORAGE TIN,B,Normal,21.64,2536.5,2688.0,4032.0,397.0,0
48189,DOOR MAT FRIENDSHIP ,B,Normal,4.3979591836734695,431.2,462.0,139.0,179.0,1
84849B,FAIRY SOAP SOAP HOLDER,B,Normal,10.27683615819209,1468.1,1540.0,924.0,274.0,1
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,B,Normal,24.83,2654.2,2828.0,2121.0,426.0,1
22194,BLACK DINER WALL CLOCK,B,Normal,2.846774193548387,484.1,504.0,302.0,144.0,1
84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,B,Slow Moving,2.414141414141414,235.1,252.0,265.0,133.0,0
21812,GARLAND WITH HEARTS AND BELLS,B,Normal,6.154639175257732,376.9,420.0,693.0,212.0,0
22428,ENAMEL FIRE BUCKET CREAM,B,Normal,3.2635658914728682,229.2,252.0,227.0,154.0,1
23461,SWEETHEART BIRD HOUSE,B,Normal,17.270833333333332,8671.1,8792.0,3956.0,355.0,1
21467,CHERRY CROCHET FOOD COVER,B,Normal,5.594117647058823,1332.8,1372.0,1441.0,202.0,0
